EndingDate,PortNum,Shortname,IssueName1,IssueName2,Cusip,ticker,Units,TaxlotNum,AcquitionDate,TaxCost,AcquisitionUnitCost,MarketPrice,MarketValue,accruedIntB,PercentofTMV,UnRealGL,EstIncomeB,MaturityDate,MoodyRating,AssetClass,AssetSubClass,Amortization,AssetSector,ExpirationDate,BookValue,eps,MinSecClass,vchShortName,PriceAsPercent,GPEmplId,SecurityID,SMA,Asset Type,CallDate,UnrealShortTermCapGL,UnrealLongTermCapGL
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,HARTFORD SCHRODERS INTL MULTI-CAP VAL FD,,41665H359,SIDRX,1629.564,1,9/2/2020 0:00,13492.79,8.28,10.24,16686.74,0,4.44,3193.95,738.1931,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,13492.79,0,94,,NO,,291934,,Mutual Funds & ETFs,,,3193.95
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,HARTFORD SCHRODERS INTL MULTI-CAP VAL FD,,41665H359,SIDRX,791.855,2,10/3/2023 0:00,7000,8.84,10.24,8108.6,0,2.16,1108.6,358.7106,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,7000,0,94,,NO,,291934,,Mutual Funds & ETFs,,1108.6,
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,ISHARES MSCI JAPAN INDEX FD,,46434G822,EWJ,103,1,6/4/2024 0:00,7160.33,69.5178,68.94,7100.82,0,1.89,-59.51,142.45,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,7160.33,0,224,,NO,,54534,,Mutual Funds & ETFs,,-59.51,
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,ISHARES MSCI USA QUALITY FACTOR ETF,,46432F339,QUAL,157,1,6/4/2024 0:00,26036.31,165.8364,168.65,26478.05,0,7.05,441.74,278.83,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,26036.31,0,225,,NO,,273662,,Mutual Funds & ETFs,,441.74,
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,ISHARES S & P SMALLCAP 600,,464287804,IJR,198,1,6/4/2024 0:00,21343.37,107.7948,117.65,23294.7,0,6.21,1951.33,287.89,,N/A,Equity,U.S. Small Cap,,Mutual Funds & ETFs,8/30/2024 0:00,21343.37,0,225,,NO,,225753,,Mutual Funds & ETFs,,1951.33,
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,POLEN GROWTH FUND - INS,,360873657,POLIX,1.782,8,12/7/2018 0:00,46.67,26.1897,45.04,80.26,0,0.02,33.59,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,46.67,0,54,,NO,,258679,,Mutual Funds & ETFs,,,33.59
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,POLEN GROWTH FUND - INS,,360873657,POLIX,6.869,13,12/3/2020 0:00,306.75,44.6572,45.04,309.38,0,0.08,2.63,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,306.75,0,54,,NO,,258679,,Mutual Funds & ETFs,,,2.63
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,POLEN GROWTH FUND - INS,,360873657,POLIX,50.646,20,10/3/2023 0:00,1848.06,36.4898,45.04,2281.1,0,0.6,433.04,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,1848.06,0,54,,NO,,258679,,Mutual Funds & ETFs,,433.04,
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,POLEN GROWTH FUND - INS,,360873657,POLIX,2.63,16,12/8/2021 0:00,144.21,54.8327,45.04,118.46,0,0.03,-25.75,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,144.21,0,54,,NO,,258679,,Mutual Funds & ETFs,,,-25.75
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,POLEN GROWTH FUND - INS,,360873657,POLIX,18.694,17,12/8/2021 0:00,1024.98,54.8294,45.04,841.98,0,0.22,-183,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,1024.98,0,54,,NO,,258679,,Mutual Funds & ETFs,,,-183
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,POLEN GROWTH FUND - INS,,360873657,POLIX,510.347,1,7/28/2016 0:00,10028.33,19.65,45.04,22986.03,0,6.12,12957.7,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,10028.33,0,54,,NO,,258679,,Mutual Funds & ETFs,,,12957.7
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,POLEN GROWTH FUND - INS,,360873657,POLIX,1.908,4,12/7/2017 0:00,46.15,24.1876,45.04,85.94,0,0.02,39.79,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,46.15,0,54,,NO,,258679,,Mutual Funds & ETFs,,,39.79
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,POLEN GROWTH FUND - INS,,360873657,POLIX,12.197,9,12/7/2018 0:00,319.45,26.1909,45.04,549.35,0,0.14,229.9,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,319.45,0,54,,NO,,258679,,Mutual Funds & ETFs,,,229.9
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,POLEN GROWTH FUND - INS,,360873657,POLIX,58.16,19,12/7/2022 0:00,1800.64,30.9601,45.04,2619.53,0,0.69,818.89,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,1800.64,0,54,,NO,,258679,,Mutual Funds & ETFs,,,818.89
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,POLEN GROWTH FUND - INS,,360873657,POLIX,0.02,11,12/5/2019 0:00,0.66,33,45.04,0.9,0,0,0.24,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,0.66,0,54,,NO,,258679,,Mutual Funds & ETFs,,,0.24
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,POLEN GROWTH FUND - INS,,360873657,POLIX,6.569,5,12/7/2017 0:00,158.91,24.1909,45.04,295.87,0,0.07,136.96,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,158.91,0,54,,NO,,258679,,Mutual Funds & ETFs,,,136.96
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,POLEN GROWTH FUND - INS,,360873657,POLIX,46.116,21,6/4/2024 0:00,2021.27,43.8301,45.04,2077.06,0,0.55,55.79,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,2021.27,0,54,,NO,,258679,,Mutual Funds & ETFs,,55.79,
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,WCM FOCUSED INTERNATIONAL GROWTH FUND,,461418444,WCMIX,6.884,3,12/9/2020 0:00,163.77,23.7899,24.83,170.93,0,0.04,7.16,0,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,163.77,0,94,,NO,,274210,,Mutual Funds & ETFs,,,7.16
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,WCM FOCUSED INTERNATIONAL GROWTH FUND,,461418444,WCMIX,3.543,9,12/6/2023 0:00,76.74,21.6596,24.83,87.97,0,0.02,11.23,0,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,76.74,0,94,,NO,,274210,,Mutual Funds & ETFs,,11.23,
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,WCM FOCUSED INTERNATIONAL GROWTH FUND,,461418444,WCMIX,485.57,1,9/2/2020 0:00,10794.23,22.23,24.83,12056.7,0,3.21,1262.47,0,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,10794.23,0,94,,NO,,274210,,Mutual Funds & ETFs,,,1262.47
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,WCM FOCUSED INTERNATIONAL GROWTH FUND,,461418444,WCMIX,19.8,10,6/4/2024 0:00,492.23,24.8601,24.83,491.63,0,0.13,-0.6,0,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,492.23,0,94,,NO,,274210,,Mutual Funds & ETFs,,-0.6,
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,WCM FOCUSED INTERNATIONAL GROWTH FUND,,461418444,WCMIX,0.525,7,12/7/2022 0:00,10.64,20.2667,24.83,13.04,0,0,2.4,0,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,10.64,0,94,,NO,,274210,,Mutual Funds & ETFs,,,2.4
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,WCM FOCUSED INTERNATIONAL GROWTH FUND,,461418444,WCMIX,22.834,5,12/8/2021 0:00,627.24,27.4696,24.83,566.97,0,0.15,-60.27,0,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,627.24,0,94,,NO,,274210,,Mutual Funds & ETFs,,,-60.27
7/30/2024 0:00,9999-05-1/5.1,Mike Test TR U/IRA PRI,DFA INVESTMENT GRADE PORTFOLIO,,23320G448,DFAPX,3652.233,1,6/4/2024 0:00,36558.85,10.01,10.07,36777.99,0,9.8,219.14,1270.98,,N/A,Fixed Income,Core,,Mutual Funds & ETFs,8/30/2024 0:00,36558.85,0,50,,NO,,275463,,Mutual Funds & ETFs,,219.14,
7/30/2024 0:00,9999-05-1/5.2,Mike Test TR U/IRA PRI Managed,CASH,,,,0,0,,0,1,1,0,0,100,0,0,,,Cash,Cash,,,,0,0,1,,,,CASH,,,,,
7/30/2024 0:00,9999-06-1/6.1,Jennifer Test IA TR U/D INC,CASH,,,,0.66,0,,0.66,1,1,0.66,0,0,0,0,,,Cash,Cash,,,8/30/2024 0:00,0.66,,1,,,,CASH,,,,,
7/30/2024 0:00,9999-06-1/6.1,Jennifer Test IA TR U/D INC,GS INVESTOR TAX-EXEMPT MONEY MARKET FUND,,38141W182,FTXXX,31030,0,,31030,0,1,31030,,99.99,0,1087.99,,N/A,Cash,Cash,,Other,8/30/2024 0:00,31030,0,1,,NO,,275590,,Managed,,,
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,CASH,,,,0.59,0,,0.59,1,1,0.59,0,0,0,0,,,Cash,Cash,,,8/30/2024 0:00,0.59,,1,,,,CASH,,,,,
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,GS INVESTOR TAX-EXEMPT MONEY MARKET FUND,,38141W182,FTXXX,3479,0,,3479,0,1,3479,,0.35,0,121.98,,N/A,Cash,Cash,,Other,8/30/2024 0:00,3479,0,1,,NO,,275590,,Managed,,,
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,ABBOTT LABORATORIES,,002824100,ABT,118,10,11/1/2023 0:00,11287.46,95.6564,105.32,12427.76,64.9,1.26,1140.3,259.6,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,11287.46,3.23,3,,NO,,25,,Managed,,1140.3,
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,ABBOTT LABORATORIES,,002824100,ABT,52,7,11/28/2022 0:00,5500.25,105.774,105.32,5476.64,28.6,0.55,-23.61,114.4,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,5500.25,3.23,3,,NO,,25,,Managed,,,-23.61
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,ABBOTT LABORATORIES,,002824100,ABT,34,6,1/14/2021 0:00,3775.4,111.0412,105.32,3580.88,18.7,0.36,-194.52,74.8,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,3775.4,3.23,3,,NO,,25,,Managed,,,-194.52
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,ACCENTURE PLC,,G1151C101,ACN,28,2,1/29/2014 0:00,2270.44,81.0871,329.2,9217.6,0,0.93,6947.16,144.48,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,2270.44,4.82,90,,NO,,250424,,Managed,,,6947.16
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,ACCENTURE PLC,,G1151C101,ACN,34,9,3/14/2023 0:00,8551.43,251.5126,329.2,11192.8,0,1.14,2641.37,175.44,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,8551.43,4.82,90,,NO,,250424,,Managed,,,2641.37
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,AFLAC CORP,,001055102,AFL,46,5,2/16/2018 0:00,2064.4,44.8783,95.36,4386.56,0,0.44,2322.16,92,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,2064.4,9.14,3,,NO,,6596,,Managed,,,2322.16
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,AFLAC CORP,,001055102,AFL,44,9,4/23/2020 0:00,1561.41,35.4866,95.36,4195.84,0,0.42,2634.43,88,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,1561.41,9.14,3,,NO,,6596,,Managed,,,2634.43
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,AFLAC CORP,,001055102,AFL,36,6,2/16/2018 0:00,1614.81,44.8558,95.36,3432.96,0,0.34,1818.15,72,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,1614.81,9.14,3,,NO,,6596,,Managed,,,1818.15
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,AFLAC CORP,,001055102,AFL,106,4,2/16/2018 0:00,4756.91,44.8765,95.36,10108.16,0,1.02,5351.25,212,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,4756.91,9.14,3,,NO,,6596,,Managed,,,5351.25
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,AIR PRODUCTS & CHEMICALS INC.,,009158106,APD,32,11,3/7/2024 0:00,7926.65,247.7078,264.23,8455.36,56.64,0.86,528.71,226.56,,N/A,Equity,U.S. Large Cap,,Materials,8/30/2024 0:00,7926.65,11.07,3,,NO,,942,,Managed,,528.71,
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,AIR PRODUCTS & CHEMICALS INC.,,009158106,APD,45,5,1/31/2013 0:00,3593.96,79.8658,264.23,11890.35,79.65,1.21,8296.39,318.6,,N/A,Equity,U.S. Large Cap,,Materials,8/30/2024 0:00,3593.96,11.07,3,,NO,,942,,Managed,,,8296.39
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,AIR PRODUCTS & CHEMICALS INC.,,009158106,APD,2,10,1/21/2020 0:00,476.59,238.295,264.23,528.46,3.54,0.05,51.87,14.16,,N/A,Equity,U.S. Large Cap,,Materials,8/30/2024 0:00,476.59,11.07,3,,NO,,942,,Managed,,,51.87
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,ALLSTATE CORP.,,020002101,ALL,59,1,12/14/2018 0:00,4675.74,79.2498,173.59,10241.81,0,1.04,5566.07,217.12,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,4675.74,4.62,3,,NO,,24016,,Managed,,,5566.07
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,ALLSTATE CORP.,,020002101,ALL,19,6,11/18/2022 0:00,2526.02,132.9484,173.59,3298.21,0,0.33,772.19,69.92,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,2526.02,4.62,3,,NO,,24016,,Managed,,,772.19
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,ALLSTATE CORP.,,020002101,ALL,69,5,7/14/2022 0:00,8443.56,122.3704,173.59,11977.71,0,1.22,3534.15,253.92,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,8443.56,4.62,3,,NO,,24016,,Managed,,,3534.15
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,ALLSTATE CORP.,,020002101,ALL,10,7,1/16/2024 0:00,1516.27,151.627,173.59,1735.9,0,0.17,219.63,36.8,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,1516.27,4.62,3,,NO,,24016,,Managed,,219.63,
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,AMERIPRISE FINANCIAL INC,,03076C106,AMP,45,1,1/11/2017 0:00,5162.11,114.7136,431.87,19434.15,0,1.98,14272.04,266.4,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,5162.11,29.95,3,,NO,,231601,,Managed,,,14272.04
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,AMERIPRISE FINANCIAL INC,,03076C106,AMP,4,3,1/21/2020 0:00,683.7,170.925,431.87,1727.48,0,0.17,1043.78,23.68,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,683.7,29.95,3,,NO,,231601,,Managed,,,1043.78
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,AMGEN,,031162100,AMGN,2,4,1/21/2020 0:00,477.72,238.86,333.28,666.56,0,0.06,188.84,18,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,477.72,7.03,3,,NO,,14108,,Managed,,,188.84
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,AMGEN,,031162100,AMGN,40,2,4/10/2014 0:00,4728.54,118.2135,333.28,13331.2,0,1.35,8602.66,360,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,4728.54,7.03,3,,NO,,14108,,Managed,,,8602.66
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,AMGEN,,031162100,AMGN,35,1,4/9/2014 0:00,4156.98,118.7709,333.28,11664.8,0,1.18,7507.82,315,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,4156.98,7.03,3,,NO,,14108,,Managed,,,7507.82
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,BECTON DICKINSON & CO.,,075887109,BDX,69,7,1/18/2024 0:00,16162.5,234.2391,241.74,16680.06,0,1.69,517.56,262.2,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,16162.5,4.71,3,,NO,,435,,Managed,,517.56,
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,BLACKROCK INC,,09247X101,BLK,5,14,1/31/2013 0:00,1186.65,237.33,872.59,4362.95,0,0.44,3176.3,102,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,1186.65,40.65,3,,NO,,54046,,Managed,,,3176.3
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,BLACKROCK INC,,09247X101,BLK,2,20,1/13/2022 0:00,1750.75,875.375,872.59,1745.18,0,0.17,-5.57,40.8,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,1750.75,40.65,3,,NO,,54046,,Managed,,,-5.57
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,BLACKROCK INC,,09247X101,BLK,10,2,3/17/2011 0:00,1834.92,183.492,872.59,8725.9,0,0.88,6890.98,204,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,1834.92,40.65,3,,NO,,54046,,Managed,,,6890.98
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,BRISTOL MYERS SQUIBB CO.,,110122108,BMY,333,5,12/5/2023 0:00,16767.08,50.3516,49.05,16333.65,199.8,1.66,-433.43,799.2,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,16767.08,-3.24,3,,NO,,109,,Managed,,-433.43,
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,CHARLES SCHWAB CORP.,,808513105,SCHW,70,4,10/12/2023 0:00,3598.04,51.4006,64.91,4543.7,0,0.46,945.66,70,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,3598.04,2.4,3,,NO,,20749,,Managed,,945.66,
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,CHARLES SCHWAB CORP.,,808513105,SCHW,178,1,9/8/2020 0:00,6232.69,35.0151,64.91,11553.98,0,1.17,5321.29,178,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,6232.69,2.4,3,,NO,,20749,,Managed,,,5321.29
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,CHEVRON CORP,,166764100,CVX,62,15,11/17/2020 0:00,5370.05,86.6137,159.57,9893.34,0,1,4523.29,404.24,,N/A,Equity,U.S. Large Cap,,Energy,8/30/2024 0:00,5370.05,10.92,3,,NO,,673,,Managed,,,4523.29
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,CHEVRON CORP,,166764100,CVX,55,1,1/13/2011 0:00,5058.9,91.98,159.57,8776.35,0,0.89,3717.45,358.6,,N/A,Equity,U.S. Large Cap,,Energy,8/30/2024 0:00,5058.9,10.92,3,,NO,,673,,Managed,,,3717.45
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,CHEVRON CORP,,166764100,CVX,6,16,1/13/2022 0:00,767.37,127.895,159.57,957.42,0,0.09,190.05,39.12,,N/A,Equity,U.S. Large Cap,,Energy,8/30/2024 0:00,767.37,10.92,3,,NO,,673,,Managed,,,190.05
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,CHEVRON CORP,,166764100,CVX,17,13,3/6/2020 0:00,1604.2,94.3647,159.57,2712.69,0,0.27,1108.49,110.84,,N/A,Equity,U.S. Large Cap,,Energy,8/30/2024 0:00,1604.2,10.92,3,,NO,,673,,Managed,,,1108.49
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,CISCO SYSTEMS,,17275R102,CSCO,46,6,8/11/2023 0:00,2477.53,53.8593,48.14,2214.44,0,0.22,-263.09,73.6,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,2477.53,2.98,3,,NO,,17386,,Managed,,-263.09,
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,CISCO SYSTEMS,,17275R102,CSCO,121,7,4/19/2024 0:00,5836.45,48.2351,48.14,5824.94,0,0.59,-11.51,193.6,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,5836.45,2.98,3,,NO,,17386,,Managed,,-11.51,
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,CISCO SYSTEMS,,17275R102,CSCO,319,2,1/16/2020 0:00,15487,48.5486,48.14,15356.66,0,1.56,-130.34,510.4,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,15487,2.98,3,,NO,,17386,,Managed,,,-130.34
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,COMCAST CORP-CL A,,20030N101,CMCSA,118,10,2/17/2023 0:00,4653.85,39.4394,40.81,4815.58,0,0.49,161.73,146.32,,N/A,Equity,U.S. Large Cap,,Telecommunication Services,8/30/2024 0:00,4653.85,3.78,3,,NO,,217994,,Managed,,,161.73
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,COMCAST CORP-CL A,,20030N101,CMCSA,340,8,11/14/2022 0:00,11768.18,34.6123,40.81,13875.4,0,1.41,2107.22,421.6,,N/A,Equity,U.S. Large Cap,,Telecommunication Services,8/30/2024 0:00,11768.18,3.78,3,,NO,,217994,,Managed,,,2107.22
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,COMCAST CORP-CL A,,20030N101,CMCSA,51,11,3/14/2023 0:00,1793.11,35.159,40.81,2081.31,0,0.21,288.2,63.24,,N/A,Equity,U.S. Large Cap,,Telecommunication Services,8/30/2024 0:00,1793.11,3.78,3,,NO,,217994,,Managed,,,288.2
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,COMCAST CORP-CL A,,20030N101,CMCSA,1,1,6/28/2019 0:00,42.09,42.09,40.81,40.81,0,0,-1.28,1.24,,N/A,Equity,U.S. Large Cap,,Telecommunication Services,8/30/2024 0:00,42.09,3.78,3,,NO,,217994,,Managed,,,-1.28
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,DOLLAR GENERAL CORP,,256677105,DG,37,2,6/6/2024 0:00,4844.86,130.9422,120,4440,0,0.45,-404.86,87.32,,N/A,Equity,U.S. Large Cap,,Consumer Staples,8/30/2024 0:00,4844.86,6.87,3,,NO,,252421,,Managed,,-404.86,
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,DOLLAR GENERAL CORP,,256677105,DG,116,1,6/12/2023 0:00,17713.87,152.7058,120,13920,0,1.41,-3793.87,273.76,,N/A,Equity,U.S. Large Cap,,Consumer Staples,8/30/2024 0:00,17713.87,6.87,3,,NO,,252421,,Managed,,,-3793.87
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,DTE ENERGY CO,,233331107,DTE,65,1,10/21/2015 0:00,4584.67,70.5334,120.63,7840.95,0,0.79,3256.28,265.2,,N/A,Equity,U.S. Large Cap,,Utilities,8/30/2024 0:00,4584.67,6.71,3,,NO,,1697,,Managed,,,3256.28
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,DTE ENERGY CO,,233331107,DTE,39,5,11/28/2022 0:00,4499.4,115.3692,120.63,4704.57,0,0.47,205.17,159.12,,N/A,Equity,U.S. Large Cap,,Utilities,8/30/2024 0:00,4499.4,6.71,3,,NO,,1697,,Managed,,,205.17
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,DTE ENERGY CO,,233331107,DTE,29,4,3/9/2020 0:00,2571.55,88.6741,120.63,3498.27,0,0.35,926.72,118.32,,N/A,Equity,U.S. Large Cap,,Utilities,8/30/2024 0:00,2571.55,6.71,3,,NO,,1697,,Managed,,,926.72
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,DTE ENERGY CO,,233331107,DTE,2,3,1/21/2020 0:00,225.46,112.73,120.63,241.26,0,0.02,15.8,8.16,,N/A,Equity,U.S. Large Cap,,Utilities,8/30/2024 0:00,225.46,6.71,3,,NO,,1697,,Managed,,,15.8
7/30/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,DTE ENERGY CO,,233331107,DTE,76,8,11/1/2023 0:00,7279,95.7763,120.63,9167.88,0,0.93,1888.88,310.08,,N/A,Equity,U.S. Large Cap,,Utilities,8/30/2024 0:00,7279,6.71,3,,NO,,1697,,Managed,,1888.88,
